"","eng","Day","state","cumulative","add"
"6002","Köln",2020-08-05,"Nordrhein-Westfalen",3081,33
"6003","Köln",2020-08-06,"Nordrhein-Westfalen",3090,9
"6004","Köln",2020-08-07,"Nordrhein-Westfalen",3110,20
"6005","Köln",2020-08-08,"Nordrhein-Westfalen",3131,21
"6006","Köln",2020-08-09,"Nordrhein-Westfalen",3151,20
"6007","Köln",2020-08-10,"Nordrhein-Westfalen",3171,20
"6008","Köln",2020-08-11,"Nordrhein-Westfalen",3198,27
"6009","Köln",2020-08-12,"Nordrhein-Westfalen",3230,32
"6010","Köln",2020-08-13,"Nordrhein-Westfalen",3263,33
"6011","Köln",2020-08-14,"Nordrhein-Westfalen",3295,32
"6012","Köln",2020-08-15,"Nordrhein-Westfalen",3318,23
"6013","Krefeld",2020-03-02,"Nordrhein-Westfalen",0,NA
"6014","Krefeld",2020-03-03,"Nordrhein-Westfalen",0,0
"6015","Krefeld",2020-03-04,"Nordrhein-Westfalen",0,0
"6016","Krefeld",2020-03-05,"Nordrhein-Westfalen",0,0
"6017","Krefeld",2020-03-06,"Nordrhein-Westfalen",0,0
"6018","Krefeld",2020-03-07,"Nordrhein-Westfalen",0,0
"6019","Krefeld",2020-03-08,"Nordrhein-Westfalen",0,0
"6020","Krefeld",2020-03-09,"Nordrhein-Westfalen",0,0
"6021","Krefeld",2020-03-10,"Nordrhein-Westfalen",1,1
"6022","Krefeld",2020-03-11,"Nordrhein-Westfalen",8,7
"6023","Krefeld",2020-03-12,"Nordrhein-Westfalen",11,3
"6024","Krefeld",2020-03-13,"Nordrhein-Westfalen",17,6
"6025","Krefeld",2020-03-14,"Nordrhein-Westfalen",26,9
"6026","Krefeld",2020-03-15,"Nordrhein-Westfalen",30,4
"6027","Krefeld",2020-03-16,"Nordrhein-Westfalen",34,4
"6028","Krefeld",2020-03-17,"Nordrhein-Westfalen",40,6
"6029","Krefeld",2020-03-18,"Nordrhein-Westfalen",44,4
"6030","Krefeld",2020-03-19,"Nordrhein-Westfalen",50,6
"6031","Krefeld",2020-03-20,"Nordrhein-Westfalen",60,10
"6032","Krefeld",2020-03-21,"Nordrhein-Westfalen",71,11
"6033","Krefeld",2020-03-22,"Nordrhein-Westfalen",71,0
"6034","Krefeld",2020-03-23,"Nordrhein-Westfalen",88,17
"6035","Krefeld",2020-03-24,"Nordrhein-Westfalen",95,7
"6036","Krefeld",2020-03-25,"Nordrhein-Westfalen",112,17
"6037","Krefeld",2020-03-26,"Nordrhein-Westfalen",123,11
"6038","Krefeld",2020-03-27,"Nordrhein-Westfalen",154,31
"6039","Krefeld",2020-03-28,"Nordrhein-Westfalen",172,18
"6040","Krefeld",2020-03-29,"Nordrhein-Westfalen",172,0
"6041","Krefeld",2020-03-30,"Nordrhein-Westfalen",193,21
"6042","Krefeld",2020-03-31,"Nordrhein-Westfalen",206,13
"6043","Krefeld",2020-04-01,"Nordrhein-Westfalen",216,10
"6044","Krefeld",2020-04-02,"Nordrhein-Westfalen",229,13
"6045","Krefeld",2020-04-03,"Nordrhein-Westfalen",253,24
"6046","Krefeld",2020-04-04,"Nordrhein-Westfalen",255,2
"6047","Krefeld",2020-04-05,"Nordrhein-Westfalen",256,1
"6048","Krefeld",2020-04-06,"Nordrhein-Westfalen",261,5
"6049","Krefeld",2020-04-07,"Nordrhein-Westfalen",267,6
"6050","Krefeld",2020-04-08,"Nordrhein-Westfalen",271,4
"6051","Krefeld",2020-04-09,"Nordrhein-Westfalen",281,10
"6052","Krefeld",2020-04-10,"Nordrhein-Westfalen",281,0
"6053","Krefeld",2020-04-11,"Nordrhein-Westfalen",281,0
"6054","Krefeld",2020-04-12,"Nordrhein-Westfalen",288,7
"6055","Krefeld",2020-04-13,"Nordrhein-Westfalen",288,0
"6056","Krefeld",2020-04-14,"Nordrhein-Westfalen",298,10
"6057","Krefeld",2020-04-15,"Nordrhein-Westfalen",300,2
"6058","Krefeld",2020-04-16,"Nordrhein-Westfalen",318,18
"6059","Krefeld",2020-04-17,"Nordrhein-Westfalen",340,22
"6060","Krefeld",2020-04-18,"Nordrhein-Westfalen",355,15
"6061","Krefeld",2020-04-19,"Nordrhein-Westfalen",397,42
"6062","Krefeld",2020-04-20,"Nordrhein-Westfalen",413,16
"6063","Krefeld",2020-04-21,"Nordrhein-Westfalen",425,12
"6064","Krefeld",2020-04-22,"Nordrhein-Westfalen",436,11
"6065","Krefeld",2020-04-23,"Nordrhein-Westfalen",449,13
"6066","Krefeld",2020-04-24,"Nordrhein-Westfalen",460,11
"6067","Krefeld",2020-04-25,"Nordrhein-Westfalen",468,8
"6068","Krefeld",2020-04-26,"Nordrhein-Westfalen",468,0
"6069","Krefeld",2020-04-27,"Nordrhein-Westfalen",476,8
"6070","Krefeld",2020-04-28,"Nordrhein-Westfalen",483,7
"6071","Krefeld",2020-04-29,"Nordrhein-Westfalen",494,11
"6072","Krefeld",2020-04-30,"Nordrhein-Westfalen",502,8
"6073","Krefeld",2020-05-01,"Nordrhein-Westfalen",519,17
"6074","Krefeld",2020-05-02,"Nordrhein-Westfalen",524,5
"6075","Krefeld",2020-05-03,"Nordrhein-Westfalen",525,1
"6076","Krefeld",2020-05-04,"Nordrhein-Westfalen",526,1
"6077","Krefeld",2020-05-05,"Nordrhein-Westfalen",530,4
"6078","Krefeld",2020-05-06,"Nordrhein-Westfalen",536,6
"6079","Krefeld",2020-05-07,"Nordrhein-Westfalen",541,5
"6080","Krefeld",2020-05-08,"Nordrhein-Westfalen",546,5
"6081","Krefeld",2020-05-09,"Nordrhein-Westfalen",549,3
"6082","Krefeld",2020-05-10,"Nordrhein-Westfalen",553,4
"6083","Krefeld",2020-05-11,"Nordrhein-Westfalen",556,3
"6084","Krefeld",2020-05-12,"Nordrhein-Westfalen",566,10
"6085","Krefeld",2020-05-13,"Nordrhein-Westfalen",570,4
"6086","Krefeld",2020-05-14,"Nordrhein-Westfalen",578,8
"6087","Krefeld",2020-05-15,"Nordrhein-Westfalen",583,5
"6088","Krefeld",2020-05-16,"Nordrhein-Westfalen",592,9
"6089","Krefeld",2020-05-17,"Nordrhein-Westfalen",592,0
"6090","Krefeld",2020-05-18,"Nordrhein-Westfalen",598,6
"6091","Krefeld",2020-05-19,"Nordrhein-Westfalen",607,9
"6092","Krefeld",2020-05-20,"Nordrhein-Westfalen",610,3
"6093","Krefeld",2020-05-21,"Nordrhein-Westfalen",612,2
"6094","Krefeld",2020-05-22,"Nordrhein-Westfalen",614,2
"6095","Krefeld",2020-05-23,"Nordrhein-Westfalen",614,0
"6096","Krefeld",2020-05-24,"Nordrhein-Westfalen",616,2
"6097","Krefeld",2020-05-25,"Nordrhein-Westfalen",616,0
"6098","Krefeld",2020-05-26,"Nordrhein-Westfalen",620,4
"6099","Krefeld",2020-05-27,"Nordrhein-Westfalen",624,4
"6100","Krefeld",2020-05-28,"Nordrhein-Westfalen",629,5
"6101","Krefeld",2020-05-29,"Nordrhein-Westfalen",629,0
"6102","Krefeld",2020-05-30,"Nordrhein-Westfalen",629,0
"6103","Krefeld",2020-05-31,"Nordrhein-Westfalen",629,0
"6104","Krefeld",2020-06-01,"Nordrhein-Westfalen",629,0
"6105","Krefeld",2020-06-02,"Nordrhein-Westfalen",631,2
"6106","Krefeld",2020-06-03,"Nordrhein-Westfalen",634,3
"6107","Krefeld",2020-06-04,"Nordrhein-Westfalen",636,2
"6108","Krefeld",2020-06-05,"Nordrhein-Westfalen",638,2
"6109","Krefeld",2020-06-06,"Nordrhein-Westfalen",641,3
"6110","Krefeld",2020-06-07,"Nordrhein-Westfalen",641,0
"6111","Krefeld",2020-06-08,"Nordrhein-Westfalen",641,0
"6112","Krefeld",2020-06-09,"Nordrhein-Westfalen",642,1
"6113","Krefeld",2020-06-10,"Nordrhein-Westfalen",643,1
"6114","Krefeld",2020-06-11,"Nordrhein-Westfalen",643,0
"6115","Krefeld",2020-06-12,"Nordrhein-Westfalen",643,0
"6116","Krefeld",2020-06-13,"Nordrhein-Westfalen",643,0
"6117","Krefeld",2020-06-14,"Nordrhein-Westfalen",644,1
"6118","Krefeld",2020-06-15,"Nordrhein-Westfalen",644,0
"6119","Krefeld",2020-06-16,"Nordrhein-Westfalen",644,0
"6120","Krefeld",2020-06-17,"Nordrhein-Westfalen",644,0
"6121","Krefeld",2020-06-18,"Nordrhein-Westfalen",644,0
"6122","Krefeld",2020-06-19,"Nordrhein-Westfalen",644,0
"6123","Krefeld",2020-06-20,"Nordrhein-Westfalen",647,3
"6124","Krefeld",2020-06-21,"Nordrhein-Westfalen",647,0
"6125","Krefeld",2020-06-22,"Nordrhein-Westfalen",648,1
"6126","Krefeld",2020-06-23,"Nordrhein-Westfalen",649,1
"6127","Krefeld",2020-06-24,"Nordrhein-Westfalen",651,2
"6128","Krefeld",2020-06-25,"Nordrhein-Westfalen",652,1
"6129","Krefeld",2020-06-26,"Nordrhein-Westfalen",654,2
"6130","Krefeld",2020-06-27,"Nordrhein-Westfalen",654,0
"6131","Krefeld",2020-06-28,"Nordrhein-Westfalen",654,0
"6132","Krefeld",2020-06-29,"Nordrhein-Westfalen",660,6
"6133","Krefeld",2020-06-30,"Nordrhein-Westfalen",666,6
"6134","Krefeld",2020-07-01,"Nordrhein-Westfalen",666,0
"6135","Krefeld",2020-07-02,"Nordrhein-Westfalen",668,2
"6136","Krefeld",2020-07-03,"Nordrhein-Westfalen",668,0
"6137","Krefeld",2020-07-04,"Nordrhein-Westfalen",668,0
"6138","Krefeld",2020-07-05,"Nordrhein-Westfalen",668,0
"6139","Krefeld",2020-07-06,"Nordrhein-Westfalen",674,6
"6140","Krefeld",2020-07-07,"Nordrhein-Westfalen",674,0
"6141","Krefeld",2020-07-08,"Nordrhein-Westfalen",675,1
"6142","Krefeld",2020-07-09,"Nordrhein-Westfalen",675,0
"6143","Krefeld",2020-07-10,"Nordrhein-Westfalen",677,2
"6144","Krefeld",2020-07-11,"Nordrhein-Westfalen",677,0
"6145","Krefeld",2020-07-12,"Nordrhein-Westfalen",677,0
"6146","Krefeld",2020-07-13,"Nordrhein-Westfalen",679,2
"6147","Krefeld",2020-07-14,"Nordrhein-Westfalen",683,4
"6148","Krefeld",2020-07-15,"Nordrhein-Westfalen",686,3
"6149","Krefeld",2020-07-16,"Nordrhein-Westfalen",688,2
"6150","Krefeld",2020-07-17,"Nordrhein-Westfalen",689,1
"6151","Krefeld",2020-07-18,"Nordrhein-Westfalen",689,0
"6152","Krefeld",2020-07-19,"Nordrhein-Westfalen",689,0
"6153","Krefeld",2020-07-20,"Nordrhein-Westfalen",691,2
"6154","Krefeld",2020-07-21,"Nordrhein-Westfalen",692,1
"6155","Krefeld",2020-07-22,"Nordrhein-Westfalen",695,3
"6156","Krefeld",2020-07-23,"Nordrhein-Westfalen",699,4
"6157","Krefeld",2020-07-24,"Nordrhein-Westfalen",701,2
"6158","Krefeld",2020-07-25,"Nordrhein-Westfalen",701,0
"6159","Krefeld",2020-07-26,"Nordrhein-Westfalen",701,0
"6160","Krefeld",2020-07-27,"Nordrhein-Westfalen",706,5
"6161","Krefeld",2020-07-28,"Nordrhein-Westfalen",709,3
"6162","Krefeld",2020-07-29,"Nordrhein-Westfalen",710,1
"6163","Krefeld",2020-07-30,"Nordrhein-Westfalen",717,7
"6164","Krefeld",2020-07-31,"Nordrhein-Westfalen",722,5
"6165","Krefeld",2020-08-01,"Nordrhein-Westfalen",725,3
"6166","Krefeld",2020-08-02,"Nordrhein-Westfalen",725,0
"6167","Krefeld",2020-08-03,"Nordrhein-Westfalen",733,8
"6168","Krefeld",2020-08-04,"Nordrhein-Westfalen",739,6
"6169","Krefeld",2020-08-05,"Nordrhein-Westfalen",741,2
"6170","Krefeld",2020-08-06,"Nordrhein-Westfalen",742,1
"6171","Krefeld",2020-08-07,"Nordrhein-Westfalen",746,4
"6172","Krefeld",2020-08-08,"Nordrhein-Westfalen",756,10
"6173","Krefeld",2020-08-09,"Nordrhein-Westfalen",756,0
"6174","Krefeld",2020-08-10,"Nordrhein-Westfalen",758,2
"6175","Krefeld",2020-08-11,"Nordrhein-Westfalen",762,4
"6176","Krefeld",2020-08-12,"Nordrhein-Westfalen",764,2
"6177","Krefeld",2020-08-13,"Nordrhein-Westfalen",768,4
"6178","Krefeld",2020-08-14,"Nordrhein-Westfalen",772,4
"6179","Krefeld",2020-08-15,"Nordrhein-Westfalen",772,0
"6180","Leipzig",2020-03-02,"Sachsen",0,NA
"6181","Leipzig",2020-03-03,"Sachsen",0,0
"6182","Leipzig",2020-03-04,"Sachsen",0,0
"6183","Leipzig",2020-03-05,"Sachsen",0,0
"6184","Leipzig",2020-03-06,"Sachsen",1,1
"6185","Leipzig",2020-03-07,"Sachsen",1,0
"6186","Leipzig",2020-03-08,"Sachsen",2,1
"6187","Leipzig",2020-03-09,"Sachsen",2,0
"6188","Leipzig",2020-03-10,"Sachsen",4,2
"6189","Leipzig",2020-03-11,"Sachsen",6,2
"6190","Leipzig",2020-03-12,"Sachsen",16,10
"6191","Leipzig",2020-03-13,"Sachsen",19,3
"6192","Leipzig",2020-03-14,"Sachsen",31,12
"6193","Leipzig",2020-03-15,"Sachsen",41,10
"6194","Leipzig",2020-03-16,"Sachsen",54,13
"6195","Leipzig",2020-03-17,"Sachsen",73,19
"6196","Leipzig",2020-03-18,"Sachsen",90,17
"6197","Leipzig",2020-03-19,"Sachsen",109,19
"6198","Leipzig",2020-03-20,"Sachsen",129,20
"6199","Leipzig",2020-03-21,"Sachsen",140,11
"6200","Leipzig",2020-03-22,"Sachsen",154,14
"6201","Leipzig",2020-03-23,"Sachsen",173,19
"6202","Leipzig",2020-03-24,"Sachsen",189,16
"6203","Leipzig",2020-03-25,"Sachsen",218,29
"6204","Leipzig",2020-03-26,"Sachsen",240,22
"6205","Leipzig",2020-03-27,"Sachsen",259,19
"6206","Leipzig",2020-03-28,"Sachsen",276,17
"6207","Leipzig",2020-03-29,"Sachsen",288,12
"6208","Leipzig",2020-03-30,"Sachsen",309,21
"6209","Leipzig",2020-03-31,"Sachsen",328,19
"6210","Leipzig",2020-04-01,"Sachsen",346,18
"6211","Leipzig",2020-04-02,"Sachsen",363,17
"6212","Leipzig",2020-04-03,"Sachsen",393,30
"6213","Leipzig",2020-04-04,"Sachsen",410,17
"6214","Leipzig",2020-04-05,"Sachsen",420,10
"6215","Leipzig",2020-04-06,"Sachsen",426,6
"6216","Leipzig",2020-04-07,"Sachsen",437,11
"6217","Leipzig",2020-04-08,"Sachsen",443,6
"6218","Leipzig",2020-04-09,"Sachsen",453,10
"6219","Leipzig",2020-04-10,"Sachsen",464,11
"6220","Leipzig",2020-04-11,"Sachsen",471,7
"6221","Leipzig",2020-04-12,"Sachsen",478,7
"6222","Leipzig",2020-04-13,"Sachsen",481,3
"6223","Leipzig",2020-04-14,"Sachsen",485,4
"6224","Leipzig",2020-04-15,"Sachsen",489,4
"6225","Leipzig",2020-04-16,"Sachsen",506,17
"6226","Leipzig",2020-04-17,"Sachsen",510,4
"6227","Leipzig",2020-04-18,"Sachsen",514,4
"6228","Leipzig",2020-04-19,"Sachsen",519,5
"6229","Leipzig",2020-04-20,"Sachsen",521,2
"6230","Leipzig",2020-04-21,"Sachsen",524,3
"6231","Leipzig",2020-04-22,"Sachsen",529,5
"6232","Leipzig",2020-04-23,"Sachsen",532,3
"6233","Leipzig",2020-04-24,"Sachsen",536,4
"6234","Leipzig",2020-04-25,"Sachsen",543,7
"6235","Leipzig",2020-04-26,"Sachsen",543,0
"6236","Leipzig",2020-04-27,"Sachsen",549,6
"6237","Leipzig",2020-04-28,"Sachsen",557,8
"6238","Leipzig",2020-04-29,"Sachsen",560,3
"6239","Leipzig",2020-04-30,"Sachsen",562,2
"6240","Leipzig",2020-05-01,"Sachsen",565,3
"6241","Leipzig",2020-05-02,"Sachsen",567,2
"6242","Leipzig",2020-05-03,"Sachsen",567,0
"6243","Leipzig",2020-05-04,"Sachsen",567,0
"6244","Leipzig",2020-05-05,"Sachsen",569,2
"6245","Leipzig",2020-05-06,"Sachsen",573,4
"6246","Leipzig",2020-05-07,"Sachsen",577,4
"6247","Leipzig",2020-05-08,"Sachsen",581,4
"6248","Leipzig",2020-05-09,"Sachsen",582,1
"6249","Leipzig",2020-05-10,"Sachsen",583,1
"6250","Leipzig",2020-05-11,"Sachsen",585,2
"6251","Leipzig",2020-05-12,"Sachsen",586,1
"6252","Leipzig",2020-05-13,"Sachsen",588,2
"6253","Leipzig",2020-05-14,"Sachsen",591,3
"6254","Leipzig",2020-05-15,"Sachsen",592,1
"6255","Leipzig",2020-05-16,"Sachsen",592,0
"6256","Leipzig",2020-05-17,"Sachsen",592,0
"6257","Leipzig",2020-05-18,"Sachsen",592,0
"6258","Leipzig",2020-05-19,"Sachsen",592,0
"6259","Leipzig",2020-05-20,"Sachsen",592,0
"6260","Leipzig",2020-05-21,"Sachsen",592,0
"6261","Leipzig",2020-05-22,"Sachsen",592,0
"6262","Leipzig",2020-05-23,"Sachsen",592,0
"6263","Leipzig",2020-05-24,"Sachsen",592,0
"6264","Leipzig",2020-05-25,"Sachsen",592,0
"6265","Leipzig",2020-05-26,"Sachsen",593,1
"6266","Leipzig",2020-05-27,"Sachsen",593,0
"6267","Leipzig",2020-05-28,"Sachsen",593,0
"6268","Leipzig",2020-05-29,"Sachsen",594,1
"6269","Leipzig",2020-05-30,"Sachsen",594,0
"6270","Leipzig",2020-05-31,"Sachsen",594,0
"6271","Leipzig",2020-06-01,"Sachsen",594,0
"6272","Leipzig",2020-06-02,"Sachsen",595,1
"6273","Leipzig",2020-06-03,"Sachsen",595,0
"6274","Leipzig",2020-06-04,"Sachsen",595,0
"6275","Leipzig",2020-06-05,"Sachsen",595,0
"6276","Leipzig",2020-06-06,"Sachsen",595,0
"6277","Leipzig",2020-06-07,"Sachsen",595,0
"6278","Leipzig",2020-06-08,"Sachsen",595,0
"6279","Leipzig",2020-06-09,"Sachsen",595,0
"6280","Leipzig",2020-06-10,"Sachsen",595,0
"6281","Leipzig",2020-06-11,"Sachsen",595,0
"6282","Leipzig",2020-06-12,"Sachsen",595,0
"6283","Leipzig",2020-06-13,"Sachsen",595,0
"6284","Leipzig",2020-06-14,"Sachsen",595,0
"6285","Leipzig",2020-06-15,"Sachsen",595,0
"6286","Leipzig",2020-06-16,"Sachsen",596,1
"6287","Leipzig",2020-06-17,"Sachsen",598,2
"6288","Leipzig",2020-06-18,"Sachsen",602,4
"6289","Leipzig",2020-06-19,"Sachsen",607,5
"6290","Leipzig",2020-06-20,"Sachsen",607,0
"6291","Leipzig",2020-06-21,"Sachsen",607,0
"6292","Leipzig",2020-06-22,"Sachsen",611,4
"6293","Leipzig",2020-06-23,"Sachsen",613,2
"6294","Leipzig",2020-06-24,"Sachsen",613,0
"6295","Leipzig",2020-06-25,"Sachsen",613,0
"6296","Leipzig",2020-06-26,"Sachsen",613,0
"6297","Leipzig",2020-06-27,"Sachsen",613,0
"6298","Leipzig",2020-06-28,"Sachsen",613,0
"6299","Leipzig",2020-06-29,"Sachsen",616,3
"6300","Leipzig",2020-06-30,"Sachsen",619,3
"6301","Leipzig",2020-07-01,"Sachsen",620,1
"6302","Leipzig",2020-07-02,"Sachsen",621,1
"6303","Leipzig",2020-07-03,"Sachsen",622,1
"6304","Leipzig",2020-07-04,"Sachsen",622,0
"6305","Leipzig",2020-07-05,"Sachsen",622,0
"6306","Leipzig",2020-07-06,"Sachsen",626,4
"6307","Leipzig",2020-07-07,"Sachsen",627,1
"6308","Leipzig",2020-07-08,"Sachsen",627,0
"6309","Leipzig",2020-07-09,"Sachsen",630,3
"6310","Leipzig",2020-07-10,"Sachsen",630,0
"6311","Leipzig",2020-07-11,"Sachsen",630,0
"6312","Leipzig",2020-07-12,"Sachsen",630,0
"6313","Leipzig",2020-07-13,"Sachsen",630,0
"6314","Leipzig",2020-07-14,"Sachsen",630,0
"6315","Leipzig",2020-07-15,"Sachsen",631,1
"6316","Leipzig",2020-07-16,"Sachsen",632,1
"6317","Leipzig",2020-07-17,"Sachsen",633,1
"6318","Leipzig",2020-07-18,"Sachsen",633,0
"6319","Leipzig",2020-07-19,"Sachsen",633,0
"6320","Leipzig",2020-07-20,"Sachsen",642,9
"6321","Leipzig",2020-07-21,"Sachsen",642,0
"6322","Leipzig",2020-07-22,"Sachsen",643,1
"6323","Leipzig",2020-07-23,"Sachsen",647,4
"6324","Leipzig",2020-07-24,"Sachsen",647,0
"6325","Leipzig",2020-07-25,"Sachsen",647,0
"6326","Leipzig",2020-07-26,"Sachsen",647,0
"6327","Leipzig",2020-07-27,"Sachsen",650,3
"6328","Leipzig",2020-07-28,"Sachsen",650,0
"6329","Leipzig",2020-07-29,"Sachsen",650,0
"6330","Leipzig",2020-07-30,"Sachsen",650,0
"6331","Leipzig",2020-07-31,"Sachsen",650,0
"6332","Leipzig",2020-08-01,"Sachsen",650,0
"6333","Leipzig",2020-08-02,"Sachsen",650,0
"6334","Leipzig",2020-08-03,"Sachsen",655,5
"6335","Leipzig",2020-08-04,"Sachsen",655,0
"6336","Leipzig",2020-08-05,"Sachsen",659,4
"6337","Leipzig",2020-08-06,"Sachsen",663,4
"6338","Leipzig",2020-08-07,"Sachsen",666,3
"6339","Leipzig",2020-08-08,"Sachsen",666,0
"6340","Leipzig",2020-08-09,"Sachsen",666,0
"6341","Leipzig",2020-08-10,"Sachsen",669,3
"6342","Leipzig",2020-08-11,"Sachsen",671,2
"6343","Leipzig",2020-08-12,"Sachsen",674,3
"6344","Leipzig",2020-08-13,"Sachsen",678,4
"6345","Leipzig",2020-08-14,"Sachsen",680,2
"6346","Leipzig",2020-08-15,"Sachsen",680,0
"6347","Leverkusen",2020-03-02,"Nordrhein-Westfalen",0,NA
"6348","Leverkusen",2020-03-03,"Nordrhein-Westfalen",0,0
"6349","Leverkusen",2020-03-04,"Nordrhein-Westfalen",0,0
"6350","Leverkusen",2020-03-05,"Nordrhein-Westfalen",0,0
"6351","Leverkusen",2020-03-06,"Nordrhein-Westfalen",0,0
"6352","Leverkusen",2020-03-07,"Nordrhein-Westfalen",0,0
"6353","Leverkusen",2020-03-08,"Nordrhein-Westfalen",0,0
"6354","Leverkusen",2020-03-09,"Nordrhein-Westfalen",0,0
"6355","Leverkusen",2020-03-10,"Nordrhein-Westfalen",1,1
"6356","Leverkusen",2020-03-11,"Nordrhein-Westfalen",1,0
"6357","Leverkusen",2020-03-12,"Nordrhein-Westfalen",5,4
"6358","Leverkusen",2020-03-13,"Nordrhein-Westfalen",5,0
"6359","Leverkusen",2020-03-14,"Nordrhein-Westfalen",11,6
"6360","Leverkusen",2020-03-15,"Nordrhein-Westfalen",11,0
"6361","Leverkusen",2020-03-16,"Nordrhein-Westfalen",15,4
"6362","Leverkusen",2020-03-17,"Nordrhein-Westfalen",20,5
"6363","Leverkusen",2020-03-18,"Nordrhein-Westfalen",28,8
"6364","Leverkusen",2020-03-19,"Nordrhein-Westfalen",33,5
"6365","Leverkusen",2020-03-20,"Nordrhein-Westfalen",38,5
"6366","Leverkusen",2020-03-21,"Nordrhein-Westfalen",41,3
"6367","Leverkusen",2020-03-22,"Nordrhein-Westfalen",41,0
"6368","Leverkusen",2020-03-23,"Nordrhein-Westfalen",48,7
"6369","Leverkusen",2020-03-24,"Nordrhein-Westfalen",52,4
"6370","Leverkusen",2020-03-25,"Nordrhein-Westfalen",63,11
"6371","Leverkusen",2020-03-26,"Nordrhein-Westfalen",70,7
"6372","Leverkusen",2020-03-27,"Nordrhein-Westfalen",77,7
"6373","Leverkusen",2020-03-28,"Nordrhein-Westfalen",90,13
"6374","Leverkusen",2020-03-29,"Nordrhein-Westfalen",92,2
"6375","Leverkusen",2020-03-30,"Nordrhein-Westfalen",102,10
"6376","Leverkusen",2020-03-31,"Nordrhein-Westfalen",117,15
"6377","Leverkusen",2020-04-01,"Nordrhein-Westfalen",124,7
"6378","Leverkusen",2020-04-02,"Nordrhein-Westfalen",133,9
"6379","Leverkusen",2020-04-03,"Nordrhein-Westfalen",139,6
"6380","Leverkusen",2020-04-04,"Nordrhein-Westfalen",142,3
"6381","Leverkusen",2020-04-05,"Nordrhein-Westfalen",142,0
"6382","Leverkusen",2020-04-06,"Nordrhein-Westfalen",146,4
"6383","Leverkusen",2020-04-07,"Nordrhein-Westfalen",149,3
"6384","Leverkusen",2020-04-08,"Nordrhein-Westfalen",152,3
"6385","Leverkusen",2020-04-09,"Nordrhein-Westfalen",153,1
"6386","Leverkusen",2020-04-10,"Nordrhein-Westfalen",155,2
"6387","Leverkusen",2020-04-11,"Nordrhein-Westfalen",158,3
"6388","Leverkusen",2020-04-12,"Nordrhein-Westfalen",158,0
"6389","Leverkusen",2020-04-13,"Nordrhein-Westfalen",159,1
"6390","Leverkusen",2020-04-14,"Nordrhein-Westfalen",161,2
"6391","Leverkusen",2020-04-15,"Nordrhein-Westfalen",172,11
"6392","Leverkusen",2020-04-16,"Nordrhein-Westfalen",176,4
"6393","Leverkusen",2020-04-17,"Nordrhein-Westfalen",182,6
"6394","Leverkusen",2020-04-18,"Nordrhein-Westfalen",184,2
"6395","Leverkusen",2020-04-19,"Nordrhein-Westfalen",184,0
"6396","Leverkusen",2020-04-20,"Nordrhein-Westfalen",185,1
"6397","Leverkusen",2020-04-21,"Nordrhein-Westfalen",185,0
"6398","Leverkusen",2020-04-22,"Nordrhein-Westfalen",186,1
"6399","Leverkusen",2020-04-23,"Nordrhein-Westfalen",190,4
"6400","Leverkusen",2020-04-24,"Nordrhein-Westfalen",190,0
"6401","Leverkusen",2020-04-25,"Nordrhein-Westfalen",191,1
"6402","Leverkusen",2020-04-26,"Nordrhein-Westfalen",191,0
"6403","Leverkusen",2020-04-27,"Nordrhein-Westfalen",192,1
"6404","Leverkusen",2020-04-28,"Nordrhein-Westfalen",195,3
"6405","Leverkusen",2020-04-29,"Nordrhein-Westfalen",196,1
"6406","Leverkusen",2020-04-30,"Nordrhein-Westfalen",200,4
"6407","Leverkusen",2020-05-01,"Nordrhein-Westfalen",200,0
"6408","Leverkusen",2020-05-02,"Nordrhein-Westfalen",201,1
"6409","Leverkusen",2020-05-03,"Nordrhein-Westfalen",201,0
"6410","Leverkusen",2020-05-04,"Nordrhein-Westfalen",203,2
"6411","Leverkusen",2020-05-05,"Nordrhein-Westfalen",207,4
"6412","Leverkusen",2020-05-06,"Nordrhein-Westfalen",211,4
"6413","Leverkusen",2020-05-07,"Nordrhein-Westfalen",214,3
"6414","Leverkusen",2020-05-08,"Nordrhein-Westfalen",214,0
"6415","Leverkusen",2020-05-09,"Nordrhein-Westfalen",216,2
"6416","Leverkusen",2020-05-10,"Nordrhein-Westfalen",217,1
"6417","Leverkusen",2020-05-11,"Nordrhein-Westfalen",219,2
"6418","Leverkusen",2020-05-12,"Nordrhein-Westfalen",221,2
"6419","Leverkusen",2020-05-13,"Nordrhein-Westfalen",221,0
"6420","Leverkusen",2020-05-14,"Nordrhein-Westfalen",222,1
"6421","Leverkusen",2020-05-15,"Nordrhein-Westfalen",224,2
"6422","Leverkusen",2020-05-16,"Nordrhein-Westfalen",225,1
"6423","Leverkusen",2020-05-17,"Nordrhein-Westfalen",226,1
"6424","Leverkusen",2020-05-18,"Nordrhein-Westfalen",227,1
"6425","Leverkusen",2020-05-19,"Nordrhein-Westfalen",228,1
"6426","Leverkusen",2020-05-20,"Nordrhein-Westfalen",233,5
"6427","Leverkusen",2020-05-21,"Nordrhein-Westfalen",233,0
"6428","Leverkusen",2020-05-22,"Nordrhein-Westfalen",234,1
"6429","Leverkusen",2020-05-23,"Nordrhein-Westfalen",234,0
"6430","Leverkusen",2020-05-24,"Nordrhein-Westfalen",234,0
"6431","Leverkusen",2020-05-25,"Nordrhein-Westfalen",239,5
