"","eng","date","daily_cases","add"
"10879","Wigan","2020/4/11",401,42
"10880","Wigan","2020/4/12",424,23
"10881","Wigan","2020/4/13",449,25
"10882","Wigan","2020/4/14",479,30
"10883","Wigan","2020/4/15",509,30
"10884","Wigan","2020/4/16",562,53
"10885","Wigan","2020/4/17",601,39
"10886","Wigan","2020/4/18",671,70
"10887","Wigan","2020/4/19",713,42
"10888","Wigan","2020/4/20",759,46
"10889","Wigan","2020/4/21",793,34
"10890","Wigan","2020/4/22",865,72
"10891","Wigan","2020/4/23",942,77
"10892","Wigan","2020/4/24",1010,68
"10893","Wigan","2020/4/25",1053,43
"10894","Wigan","2020/4/26",1087,34
"10895","Wigan","2020/4/27",1143,56
"10896","Wigan","2020/4/28",1196,53
"10897","Wigan","2020/4/29",1255,59
"10898","Wigan","2020/4/30",1291,36
"10899","Wigan","2020/5/1",1333,42
"10900","Wigan","2020/5/2",1364,31
"10901","Wigan","2020/5/3",1390,26
"10902","Wigan","2020/5/4",1404,14
"10903","Wigan","2020/5/5",1462,58
"10904","Wigan","2020/5/6",1500,38
"10905","Wigan","2020/5/7",1530,30
"10906","Wigan","2020/5/8",1564,34
"10907","Wigan","2020/5/9",1596,32
"10908","Wigan","2020/5/10",1625,29
"10909","Wigan","2020/5/11",1669,44
"10910","Wigan","2020/5/12",1696,27
"10911","Wigan","2020/5/13",1728,32
"10912","Wigan","2020/5/14",1746,18
"10913","Wigan","2020/5/15",1777,31
"10914","Wigan","2020/5/16",1794,17
"10915","Wigan","2020/5/17",1804,10
"10916","Wigan","2020/5/18",1820,16
"10917","Wigan","2020/5/19",1846,26
"10918","Wigan","2020/5/20",1869,23
"10919","Wigan","2020/5/21",1880,11
"10920","Wigan","2020/5/22",1888,8
"10921","Wigan","2020/5/23",1926,38
"10922","Wigan","2020/5/24",1939,13
"10923","Wigan","2020/5/25",1947,8
"10924","Wigan","2020/5/26",1959,12
"10925","Wigan","2020/5/27",1969,10
"10926","Wigan","2020/5/28",1978,9
"10927","Wigan","2020/5/29",1995,17
"10928","Wigan","2020/5/30",2001,6
"10929","Wigan","2020/5/31",2007,6
"10930","Wigan","2020/6/1",2014,7
"10931","Wigan","2020/6/2",2018,4
"10932","Wigan","2020/6/3",2030,12
"10933","Wigan","2020/6/4",2035,5
"10934","Wigan","2020/6/5",2040,5
"10935","Wigan","2020/6/6",2040,0
"10936","Wigan","2020/6/7",2045,5
"10937","Wigan","2020/6/8",2051,6
"10938","Wigan","2020/6/9",2061,10
"10939","Wigan","2020/6/10",2068,7
"10940","Wigan","2020/6/11",2074,6
"10941","Wigan","2020/6/12",2077,3
"10942","Wigan","2020/6/13",2077,0
"10943","Wigan","2020/6/14",2080,3
"10944","Wigan","2020/6/15",2084,4
"10945","Wigan","2020/6/16",2086,2
"10946","Wigan","2020/6/17",2091,5
"10947","Wigan","2020/6/18",2095,4
"10948","Wigan","2020/6/19",2097,2
"10949","Wigan","2020/6/20",2097,0
"10950","Wigan","2020/6/21",2098,1
"10951","Wigan","2020/6/22",2099,1
"10952","Wigan","2020/6/23",2101,2
"10953","Wigan","2020/6/24",2104,3
"10954","Wigan","2020/6/25",2106,2
"10955","Wigan","2020/6/26",2110,4
"10956","Wigan","2020/6/27",2112,2
"10957","Wigan","2020/6/28",2114,2
"10958","Wigan","2020/6/29",2114,0
"10959","Wigan","2020/6/30",2116,2
"10960","Wigan","2020/7/1",2116,0
"10961","Wigan","2020/7/2",2116,0
"10962","Wigan","2020/7/3",2120,4
"10963","Wigan","2020/7/4",2122,2
"10964","Wigan","2020/7/5",2124,2
"10965","Wigan","2020/7/6",2128,4
"10966","Wigan","2020/7/7",2130,2
"10967","Wigan","2020/7/8",2131,1
"10968","Wigan","2020/7/9",2135,4
"10969","Wigan","2020/7/10",2135,0
"10970","Wigan","2020/7/11",2135,0
"10971","Wigan","2020/7/12",2136,1
"10972","Wigan","2020/7/13",2141,5
"10973","Wigan","2020/7/14",2142,1
"10974","Wigan","2020/7/15",2146,4
"10975","Wigan","2020/7/16",2149,3
"10976","Wigan","2020/7/17",2149,0
"10977","Wigan","2020/7/18",2149,0
"10978","Wigan","2020/7/19",2149,0
"10979","Wigan","2020/7/20",2152,3
"10980","Wigan","2020/7/21",2153,1
"10981","Wigan","2020/7/22",2154,1
"10982","Wigan","2020/7/23",2165,11
"10983","Wigan","2020/7/24",2170,5
"10984","Wigan","2020/7/25",2172,2
"10985","Wigan","2020/7/26",2175,3
"10986","Wigan","2020/7/27",2176,1
"10987","Wigan","2020/7/28",2179,3
"10988","Wigan","2020/7/29",2181,2
"10989","Wigan","2020/7/30",2184,3
"10990","Wigan","2020/7/31",2190,6
"10991","Wigan","2020/8/1",2197,7
"10992","Wigan","2020/8/2",2198,1
"10993","Wigan","2020/8/3",2201,3
"10994","Wigan","2020/8/4",2209,8
"10995","Wigan","2020/8/5",2213,4
"10996","Wigan","2020/8/6",2214,1
"10997","Wigan","2020/8/7",2219,5
"10998","Wigan","2020/8/8",2221,2
"10999","Wigan","2020/8/9",2223,2
"11000","Wigan","2020/8/10",2233,10
"11001","Wigan","2020/8/11",2238,5
"11002","Wigan","2020/8/12",2240,2
"11003","Wigan","2020/8/13",2246,6
"11004","Wigan","2020/8/14",2252,6
"11005","Wigan","2020/8/15",2252,0
"11006","Wiltshire","2020/3/14",13,NA
"11007","Wiltshire","2020/3/15",13,0
"11008","Wiltshire","2020/3/16",17,4
"11009","Wiltshire","2020/3/17",18,1
"11010","Wiltshire","2020/3/18",22,4
"11011","Wiltshire","2020/3/19",27,5
"11012","Wiltshire","2020/3/20",31,4
"11013","Wiltshire","2020/3/21",35,4
"11014","Wiltshire","2020/3/22",41,6
"11015","Wiltshire","2020/3/23",47,6
"11016","Wiltshire","2020/3/24",55,8
"11017","Wiltshire","2020/3/25",60,5
"11018","Wiltshire","2020/3/26",67,7
"11019","Wiltshire","2020/3/27",85,18
"11020","Wiltshire","2020/3/28",92,7
"11021","Wiltshire","2020/3/29",95,3
"11022","Wiltshire","2020/3/30",108,13
"11023","Wiltshire","2020/3/31",118,10
"11024","Wiltshire","2020/4/1",128,10
"11025","Wiltshire","2020/4/2",138,10
"11026","Wiltshire","2020/4/3",153,15
"11027","Wiltshire","2020/4/4",162,9
"11028","Wiltshire","2020/4/5",180,18
"11029","Wiltshire","2020/4/6",193,13
"11030","Wiltshire","2020/4/7",203,10
"11031","Wiltshire","2020/4/8",214,11
"11032","Wiltshire","2020/4/9",231,17
"11033","Wiltshire","2020/4/10",236,5
"11034","Wiltshire","2020/4/11",252,16
"11035","Wiltshire","2020/4/12",263,11
"11036","Wiltshire","2020/4/13",280,17
"11037","Wiltshire","2020/4/14",285,5
"11038","Wiltshire","2020/4/15",302,17
"11039","Wiltshire","2020/4/16",316,14
"11040","Wiltshire","2020/4/17",325,9
"11041","Wiltshire","2020/4/18",336,11
"11042","Wiltshire","2020/4/19",350,14
"11043","Wiltshire","2020/4/20",360,10
"11044","Wiltshire","2020/4/21",382,22
"11045","Wiltshire","2020/4/22",399,17
"11046","Wiltshire","2020/4/23",431,32
"11047","Wiltshire","2020/4/24",466,35
"11048","Wiltshire","2020/4/25",482,16
"11049","Wiltshire","2020/4/26",513,31
"11050","Wiltshire","2020/4/27",546,33
"11051","Wiltshire","2020/4/28",576,30
"11052","Wiltshire","2020/4/29",601,25
"11053","Wiltshire","2020/4/30",622,21
"11054","Wiltshire","2020/5/1",643,21
"11055","Wiltshire","2020/5/2",677,34
"11056","Wiltshire","2020/5/3",692,15
"11057","Wiltshire","2020/5/4",702,10
"11058","Wiltshire","2020/5/5",732,30
"11059","Wiltshire","2020/5/6",756,24
"11060","Wiltshire","2020/5/7",788,32
"11061","Wiltshire","2020/5/8",812,24
"11062","Wiltshire","2020/5/9",826,14
"11063","Wiltshire","2020/5/10",843,17
"11064","Wiltshire","2020/5/11",912,69
"11065","Wiltshire","2020/5/12",948,36
"11066","Wiltshire","2020/5/13",986,38
"11067","Wiltshire","2020/5/14",997,11
"11068","Wiltshire","2020/5/15",1005,8
"11069","Wiltshire","2020/5/16",1011,6
"11070","Wiltshire","2020/5/17",1026,15
"11071","Wiltshire","2020/5/18",1042,16
"11072","Wiltshire","2020/5/19",1052,10
"11073","Wiltshire","2020/5/20",1067,15
"11074","Wiltshire","2020/5/21",1080,13
"11075","Wiltshire","2020/5/22",1088,8
"11076","Wiltshire","2020/5/23",1093,5
"11077","Wiltshire","2020/5/24",1096,3
"11078","Wiltshire","2020/5/25",1103,7
"11079","Wiltshire","2020/5/26",1112,9
"11080","Wiltshire","2020/5/27",1119,7
"11081","Wiltshire","2020/5/28",1134,15
"11082","Wiltshire","2020/5/29",1145,11
"11083","Wiltshire","2020/5/30",1154,9
"11084","Wiltshire","2020/5/31",1159,5
"11085","Wiltshire","2020/6/1",1166,7
"11086","Wiltshire","2020/6/2",1171,5
"11087","Wiltshire","2020/6/3",1177,6
"11088","Wiltshire","2020/6/4",1194,17
"11089","Wiltshire","2020/6/5",1208,14
"11090","Wiltshire","2020/6/6",1212,4
"11091","Wiltshire","2020/6/7",1213,1
"11092","Wiltshire","2020/6/8",1216,3
"11093","Wiltshire","2020/6/9",1218,2
"11094","Wiltshire","2020/6/10",1219,1
"11095","Wiltshire","2020/6/11",1219,0
"11096","Wiltshire","2020/6/12",1221,2
"11097","Wiltshire","2020/6/13",1221,0
"11098","Wiltshire","2020/6/14",1221,0
"11099","Wiltshire","2020/6/15",1223,2
"11100","Wiltshire","2020/6/16",1223,0
"11101","Wiltshire","2020/6/17",1225,2
"11102","Wiltshire","2020/6/18",1225,0
"11103","Wiltshire","2020/6/19",1226,1
"11104","Wiltshire","2020/6/20",1226,0
"11105","Wiltshire","2020/6/21",1227,1
"11106","Wiltshire","2020/6/22",1229,2
"11107","Wiltshire","2020/6/23",1230,1
"11108","Wiltshire","2020/6/24",1232,2
"11109","Wiltshire","2020/6/25",1234,2
"11110","Wiltshire","2020/6/26",1236,2
"11111","Wiltshire","2020/6/27",1236,0
"11112","Wiltshire","2020/6/28",1236,0
"11113","Wiltshire","2020/6/29",1237,1
"11114","Wiltshire","2020/6/30",1238,1
"11115","Wiltshire","2020/7/1",1239,1
"11116","Wiltshire","2020/7/2",1243,4
"11117","Wiltshire","2020/7/3",1244,1
"11118","Wiltshire","2020/7/4",1244,0
"11119","Wiltshire","2020/7/5",1245,1
"11120","Wiltshire","2020/7/6",1245,0
"11121","Wiltshire","2020/7/7",1249,4
"11122","Wiltshire","2020/7/8",1251,2
"11123","Wiltshire","2020/7/9",1253,2
"11124","Wiltshire","2020/7/10",1256,3
"11125","Wiltshire","2020/7/11",1258,2
"11126","Wiltshire","2020/7/12",1258,0
"11127","Wiltshire","2020/7/13",1258,0
"11128","Wiltshire","2020/7/14",1262,4
"11129","Wiltshire","2020/7/15",1263,1
"11130","Wiltshire","2020/7/16",1266,3
"11131","Wiltshire","2020/7/17",1266,0
"11132","Wiltshire","2020/7/18",1269,3
"11133","Wiltshire","2020/7/19",1272,3
"11134","Wiltshire","2020/7/20",1274,2
"11135","Wiltshire","2020/7/21",1280,6
"11136","Wiltshire","2020/7/22",1284,4
"11137","Wiltshire","2020/7/23",1285,1
"11138","Wiltshire","2020/7/24",1288,3
"11139","Wiltshire","2020/7/25",1290,2
"11140","Wiltshire","2020/7/26",1291,1
"11141","Wiltshire","2020/7/27",1295,4
"11142","Wiltshire","2020/7/28",1296,1
"11143","Wiltshire","2020/7/29",1300,4
"11144","Wiltshire","2020/7/30",1309,9
"11145","Wiltshire","2020/7/31",1314,5
"11146","Wiltshire","2020/8/1",1314,0
"11147","Wiltshire","2020/8/2",1315,1
"11148","Wiltshire","2020/8/3",1318,3
"11149","Wiltshire","2020/8/4",1325,7
"11150","Wiltshire","2020/8/5",1328,3
"11151","Wiltshire","2020/8/6",1330,2
"11152","Wiltshire","2020/8/7",1331,1
"11153","Wiltshire","2020/8/8",1331,0
"11154","Wiltshire","2020/8/9",1332,1
"11155","Wiltshire","2020/8/10",1336,4
"11156","Wiltshire","2020/8/11",1338,2
"11157","Wiltshire","2020/8/12",1342,4
"11158","Wiltshire","2020/8/13",1346,4
"11159","Wiltshire","2020/8/14",1354,8
"11160","Wiltshire","2020/8/15",1358,4
"11161","Wirral","2020/3/14",8,NA
"11162","Wirral","2020/3/15",8,0
"11163","Wirral","2020/3/16",10,2
"11164","Wirral","2020/3/17",10,0
"11165","Wirral","2020/3/18",10,0
"11166","Wirral","2020/3/19",11,1
"11167","Wirral","2020/3/20",13,2
"11168","Wirral","2020/3/21",16,3
"11169","Wirral","2020/3/22",21,5
"11170","Wirral","2020/3/23",28,7
"11171","Wirral","2020/3/24",38,10
"11172","Wirral","2020/3/25",44,6
"11173","Wirral","2020/3/26",55,11
"11174","Wirral","2020/3/27",70,15
"11175","Wirral","2020/3/28",83,13
"11176","Wirral","2020/3/29",105,22
"11177","Wirral","2020/3/30",123,18
"11178","Wirral","2020/3/31",139,16
"11179","Wirral","2020/4/1",157,18
"11180","Wirral","2020/4/2",208,51
"11181","Wirral","2020/4/3",252,44
"11182","Wirral","2020/4/4",294,42
"11183","Wirral","2020/4/5",337,43
"11184","Wirral","2020/4/6",384,47
"11185","Wirral","2020/4/7",433,49
"11186","Wirral","2020/4/8",482,49
"11187","Wirral","2020/4/9",522,40
"11188","Wirral","2020/4/10",552,30
"11189","Wirral","2020/4/11",587,35
"11190","Wirral","2020/4/12",614,27
"11191","Wirral","2020/4/13",649,35
"11192","Wirral","2020/4/14",695,46
"11193","Wirral","2020/4/15",735,40
"11194","Wirral","2020/4/16",765,30
"11195","Wirral","2020/4/17",795,30
"11196","Wirral","2020/4/18",840,45
"11197","Wirral","2020/4/19",882,42
"11198","Wirral","2020/4/20",904,22
"11199","Wirral","2020/4/21",935,31
"11200","Wirral","2020/4/22",981,46
"11201","Wirral","2020/4/23",1020,39
"11202","Wirral","2020/4/24",1046,26
"11203","Wirral","2020/4/25",1066,20
"11204","Wirral","2020/4/26",1083,17
"11205","Wirral","2020/4/27",1102,19
"11206","Wirral","2020/4/28",1126,24
"11207","Wirral","2020/4/29",1147,21
"11208","Wirral","2020/4/30",1163,16
"11209","Wirral","2020/5/1",1198,35
"11210","Wirral","2020/5/2",1223,25
"11211","Wirral","2020/5/3",1246,23
"11212","Wirral","2020/5/4",1276,30
"11213","Wirral","2020/5/5",1312,36
"11214","Wirral","2020/5/6",1332,20
"11215","Wirral","2020/5/7",1368,36
"11216","Wirral","2020/5/8",1397,29
"11217","Wirral","2020/5/9",1413,16
"11218","Wirral","2020/5/10",1436,23
"11219","Wirral","2020/5/11",1466,30
"11220","Wirral","2020/5/12",1490,24
"11221","Wirral","2020/5/13",1533,43
"11222","Wirral","2020/5/14",1552,19
"11223","Wirral","2020/5/15",1568,16
"11224","Wirral","2020/5/16",1590,22
"11225","Wirral","2020/5/17",1606,16
"11226","Wirral","2020/5/18",1625,19
"11227","Wirral","2020/5/19",1648,23
"11228","Wirral","2020/5/20",1663,15
"11229","Wirral","2020/5/21",1680,17
"11230","Wirral","2020/5/22",1695,15
"11231","Wirral","2020/5/23",1701,6
"11232","Wirral","2020/5/24",1722,21
"11233","Wirral","2020/5/25",1737,15
"11234","Wirral","2020/5/26",1756,19
"11235","Wirral","2020/5/27",1774,18
"11236","Wirral","2020/5/28",1788,14
"11237","Wirral","2020/5/29",1803,15
"11238","Wirral","2020/5/30",1805,2
"11239","Wirral","2020/5/31",1812,7
"11240","Wirral","2020/6/1",1827,15
"11241","Wirral","2020/6/2",1837,10
"11242","Wirral","2020/6/3",1850,13
"11243","Wirral","2020/6/4",1863,13
"11244","Wirral","2020/6/5",1867,4
"11245","Wirral","2020/6/6",1872,5
"11246","Wirral","2020/6/7",1875,3
"11247","Wirral","2020/6/8",1882,7
"11248","Wirral","2020/6/9",1885,3
"11249","Wirral","2020/6/10",1896,11
"11250","Wirral","2020/6/11",1905,9
"11251","Wirral","2020/6/12",1915,10
"11252","Wirral","2020/6/13",1918,3
"11253","Wirral","2020/6/14",1923,5
"11254","Wirral","2020/6/15",1938,15
"11255","Wirral","2020/6/16",1955,17
"11256","Wirral","2020/6/17",1966,11
"11257","Wirral","2020/6/18",1972,6
"11258","Wirral","2020/6/19",1976,4
"11259","Wirral","2020/6/20",1980,4
"11260","Wirral","2020/6/21",1984,4
"11261","Wirral","2020/6/22",1986,2
"11262","Wirral","2020/6/23",1997,11
"11263","Wirral","2020/6/24",2004,7
"11264","Wirral","2020/6/25",2010,6
"11265","Wirral","2020/6/26",2011,1
"11266","Wirral","2020/6/27",2012,1
"11267","Wirral","2020/6/28",2012,0
"11268","Wirral","2020/6/29",2014,2
"11269","Wirral","2020/6/30",2016,2
"11270","Wirral","2020/7/1",2017,1
"11271","Wirral","2020/7/2",2017,0
"11272","Wirral","2020/7/3",2020,3
"11273","Wirral","2020/7/4",2021,1
"11274","Wirral","2020/7/5",2023,2
"11275","Wirral","2020/7/6",2030,7
"11276","Wirral","2020/7/7",2030,0
"11277","Wirral","2020/7/8",2033,3
"11278","Wirral","2020/7/9",2035,2
"11279","Wirral","2020/7/10",2036,1
"11280","Wirral","2020/7/11",2037,1
"11281","Wirral","2020/7/12",2037,0
"11282","Wirral","2020/7/13",2038,1
"11283","Wirral","2020/7/14",2040,2
"11284","Wirral","2020/7/15",2041,1
"11285","Wirral","2020/7/16",2041,0
"11286","Wirral","2020/7/17",2041,0
"11287","Wirral","2020/7/18",2045,4
"11288","Wirral","2020/7/19",2045,0
"11289","Wirral","2020/7/20",2050,5
"11290","Wirral","2020/7/21",2052,2
"11291","Wirral","2020/7/22",2054,2
"11292","Wirral","2020/7/23",2056,2
"11293","Wirral","2020/7/24",2057,1
"11294","Wirral","2020/7/25",2058,1
"11295","Wirral","2020/7/26",2058,0
"11296","Wirral","2020/7/27",2059,1
"11297","Wirral","2020/7/28",2060,1
"11298","Wirral","2020/7/29",2067,7
"11299","Wirral","2020/7/30",2071,4
"11300","Wirral","2020/7/31",2072,1
"11301","Wirral","2020/8/1",2076,4
"11302","Wirral","2020/8/2",2076,0
"11303","Wirral","2020/8/3",2077,1
"11304","Wirral","2020/8/4",2078,1
"11305","Wirral","2020/8/5",2080,2
"11306","Wirral","2020/8/6",2082,2
"11307","Wirral","2020/8/7",2088,6
"11308","Wirral","2020/8/8",2088,0
"11309","Wirral","2020/8/9",2088,0
"11310","Wirral","2020/8/10",2090,2
"11311","Wirral","2020/8/11",2095,5
"11312","Wirral","2020/8/12",2095,0
"11313","Wirral","2020/8/13",2099,4
"11314","Wirral","2020/8/14",2100,1
"11315","Wirral","2020/8/15",2102,2
"11316","Wolverhampton","2020/3/14",37,NA
"11317","Wolverhampton","2020/3/15",40,3
"11318","Wolverhampton","2020/3/16",44,4
"11319","Wolverhampton","2020/3/17",59,15
"11320","Wolverhampton","2020/3/18",65,6
"11321","Wolverhampton","2020/3/19",72,7
"11322","Wolverhampton","2020/3/20",87,15
"11323","Wolverhampton","2020/3/21",98,11
"11324","Wolverhampton","2020/3/22",103,5
"11325","Wolverhampton","2020/3/23",112,9
"11326","Wolverhampton","2020/3/24",136,24
"11327","Wolverhampton","2020/3/25",147,11
"11328","Wolverhampton","2020/3/26",160,13
"11329","Wolverhampton","2020/3/27",186,26
"11330","Wolverhampton","2020/3/28",205,19
"11331","Wolverhampton","2020/3/29",217,12
"11332","Wolverhampton","2020/3/30",238,21
"11333","Wolverhampton","2020/3/31",261,23
"11334","Wolverhampton","2020/4/1",280,19
"11335","Wolverhampton","2020/4/2",297,17
"11336","Wolverhampton","2020/4/3",308,11
"11337","Wolverhampton","2020/4/4",329,21
"11338","Wolverhampton","2020/4/5",339,10
"11339","Wolverhampton","2020/4/6",362,23
"11340","Wolverhampton","2020/4/7",377,15
"11341","Wolverhampton","2020/4/8",409,32
"11342","Wolverhampton","2020/4/9",428,19
"11343","Wolverhampton","2020/4/10",453,25
"11344","Wolverhampton","2020/4/11",462,9
"11345","Wolverhampton","2020/4/12",471,9
"11346","Wolverhampton","2020/4/13",497,26
"11347","Wolverhampton","2020/4/14",513,16
"11348","Wolverhampton","2020/4/15",530,17
"11349","Wolverhampton","2020/4/16",557,27
"11350","Wolverhampton","2020/4/17",584,27
"11351","Wolverhampton","2020/4/18",610,26
"11352","Wolverhampton","2020/4/19",624,14
"11353","Wolverhampton","2020/4/20",650,26
"11354","Wolverhampton","2020/4/21",675,25
"11355","Wolverhampton","2020/4/22",723,48
"11356","Wolverhampton","2020/4/23",748,25
"11357","Wolverhampton","2020/4/24",786,38
"11358","Wolverhampton","2020/4/25",810,24
"11359","Wolverhampton","2020/4/26",832,22
"11360","Wolverhampton","2020/4/27",861,29
"11361","Wolverhampton","2020/4/28",877,16
"11362","Wolverhampton","2020/4/29",918,41
"11363","Wolverhampton","2020/4/30",936,18
"11364","Wolverhampton","2020/5/1",971,35
"11365","Wolverhampton","2020/5/2",979,8
"11366","Wolverhampton","2020/5/3",992,13
"11367","Wolverhampton","2020/5/4",1012,20
"11368","Wolverhampton","2020/5/5",1020,8
"11369","Wolverhampton","2020/5/6",1030,10
"11370","Wolverhampton","2020/5/7",1050,20
"11371","Wolverhampton","2020/5/8",1059,9
"11372","Wolverhampton","2020/5/9",1068,9
"11373","Wolverhampton","2020/5/10",1081,13
"11374","Wolverhampton","2020/5/11",1089,8
"11375","Wolverhampton","2020/5/12",1096,7
"11376","Wolverhampton","2020/5/13",1102,6
"11377","Wolverhampton","2020/5/14",1112,10
"11378","Wolverhampton","2020/5/15",1130,18
"11379","Wolverhampton","2020/5/16",1140,10
"11380","Wolverhampton","2020/5/17",1148,8
"11381","Wolverhampton","2020/5/18",1150,2
"11382","Wolverhampton","2020/5/19",1155,5
"11383","Wolverhampton","2020/5/20",1159,4
"11384","Wolverhampton","2020/5/21",1172,13
"11385","Wolverhampton","2020/5/22",1183,11
"11386","Wolverhampton","2020/5/23",1193,10
"11387","Wolverhampton","2020/5/24",1200,7
"11388","Wolverhampton","2020/5/25",1207,7
"11389","Wolverhampton","2020/5/26",1212,5
"11390","Wolverhampton","2020/5/27",1222,10
"11391","Wolverhampton","2020/5/28",1230,8
"11392","Wolverhampton","2020/5/29",1235,5
"11393","Wolverhampton","2020/5/30",1241,6
"11394","Wolverhampton","2020/5/31",1245,4
"11395","Wolverhampton","2020/6/1",1257,12
"11396","Wolverhampton","2020/6/2",1267,10
"11397","Wolverhampton","2020/6/3",1277,10
"11398","Wolverhampton","2020/6/4",1282,5
"11399","Wolverhampton","2020/6/5",1282,0
