"","div","date","eng","daily_cases","new_cases","date_id","add"
"497","Incheon","2020/1/27","Incheon",5,0,7,0
"498","Incheon","2020/1/28","Incheon",5,0,8,0
"499","Incheon","2020/1/29","Incheon",5,0,9,0
"500","Incheon","2020/1/30","Incheon",5,0,10,0
"501","Incheon","2020/1/31","Incheon",5,0,11,0
"502","Incheon","2020/2/1","Incheon",5,0,12,0
"503","Incheon","2020/2/2","Incheon",5,0,13,0
"504","Incheon","2020/2/3","Incheon",5,0,14,0
"505","Incheon","2020/2/4","Incheon",5,0,15,0
"506","Incheon","2020/2/5","Incheon",5,0,16,0
"507","Incheon","2020/2/6","Incheon",5,0,17,0
"508","Incheon","2020/2/7","Incheon",5,0,18,0
"509","Incheon","2020/2/8","Incheon",5,0,19,0
"510","Incheon","2020/2/9","Incheon",5,0,20,0
"511","Incheon","2020/2/10","Incheon",5,0,21,0
"512","Incheon","2020/2/11","Incheon",5,0,22,0
"513","Incheon","2020/2/12","Incheon",5,0,23,0
"514","Incheon","2020/2/13","Incheon",5,0,24,0
"515","Incheon","2020/2/14","Incheon",5,0,25,0
"516","Incheon","2020/2/15","Incheon",5,0,26,0
"517","Incheon","2020/2/16","Incheon",5,0,27,0
"518","Incheon","2020/2/17","Incheon",5,0,28,0
"519","Incheon","2020/2/18","Incheon",5,0,29,0
"520","Incheon","2020/2/19","Incheon",10,5,30,5
"521","Incheon","2020/2/20","Incheon",10,0,31,0
"522","Incheon","2020/2/21","Incheon",10,0,32,0
"523","Incheon","2020/2/22","Incheon",10,0,33,0
"524","Incheon","2020/2/23","Incheon",10,0,34,0
"525","Incheon","2020/2/24","Incheon",10,0,35,0
"526","Incheon","2020/2/25","Incheon",10,0,36,0
"527","Incheon","2020/2/26","Incheon",15,5,37,5
"528","Incheon","2020/2/27","Incheon",15,0,38,0
"529","Incheon","2020/2/28","Incheon",20,5,39,5
"530","Incheon","2020/2/29","Incheon",30,10,40,10
"531","Incheon","2020/3/1","Incheon",30,0,41,0
"532","Incheon","2020/3/2","Incheon",35,5,42,5
"533","Incheon","2020/3/3","Incheon",35,0,43,0
"534","Incheon","2020/3/4","Incheon",45,10,44,10
"535","Incheon","2020/3/5","Incheon",45,0,45,0
"536","Incheon","2020/3/6","Incheon",45,0,46,0
"537","Incheon","2020/3/7","Incheon",45,0,47,0
"538","Incheon","2020/3/8","Incheon",45,0,48,0
"539","Incheon","2020/3/9","Incheon",45,0,49,0
"540","Incheon","2020/3/10","Incheon",65,20,50,20
"541","Incheon","2020/3/11","Incheon",125,60,51,60
"542","Incheon","2020/3/12","Incheon",125,0,52,0
"543","Incheon","2020/3/13","Incheon",135,10,53,10
"544","Incheon","2020/3/14","Incheon",140,5,54,5
"545","Incheon","2020/3/15","Incheon",150,10,55,10
"546","Incheon","2020/3/16","Incheon",150,0,56,0
"547","Incheon","2020/3/17","Incheon",155,5,57,5
"548","Incheon","2020/3/18","Incheon",160,5,58,5
"549","Incheon","2020/3/19","Incheon",160,0,59,0
"550","Incheon","2020/3/20","Incheon",180,20,60,20
"551","Incheon","2020/3/21","Incheon",200,20,61,20
"552","Incheon","2020/3/22","Incheon",200,0,62,0
"553","Incheon","2020/3/23","Incheon",200,0,63,0
"554","Incheon","2020/3/24","Incheon",205,5,64,5
"555","Incheon","2020/3/25","Incheon",210,5,65,5
"556","Incheon","2020/3/26","Incheon",215,5,66,5
"557","Incheon","2020/3/27","Incheon",230,15,67,15
"558","Incheon","2020/3/28","Incheon",255,25,68,25
"559","Incheon","2020/3/29","Incheon",290,35,69,35
"560","Incheon","2020/3/30","Incheon",290,0,70,0
"561","Incheon","2020/3/31","Incheon",320,30,71,30
"562","Incheon","2020/4/1","Incheon",345,25,72,25
"563","Incheon","2020/4/2","Incheon",365,20,73,20
"564","Incheon","2020/4/3","Incheon",370,5,74,5
"565","Incheon","2020/4/4","Incheon",385,15,75,15
"566","Incheon","2020/4/5","Incheon",395,10,76,10
"567","Incheon","2020/4/6","Incheon",400,5,77,5
"568","Incheon","2020/4/7","Incheon",400,0,78,0
"569","Incheon","2020/4/8","Incheon",420,20,79,20
"570","Incheon","2020/4/9","Incheon",420,0,80,0
"571","Incheon","2020/4/10","Incheon",425,5,81,5
"572","Incheon","2020/4/11","Incheon",425,0,82,0
"573","Incheon","2020/4/12","Incheon",430,5,83,5
"574","Incheon","2020/4/13","Incheon",435,5,84,5
"575","Incheon","2020/4/14","Incheon",440,5,85,5
"576","Incheon","2020/4/15","Incheon",440,0,86,0
"577","Incheon","2020/4/16","Incheon",440,0,87,0
"578","Incheon","2020/4/17","Incheon",445,5,88,5
"579","Incheon","2020/4/18","Incheon",450,5,89,5
"580","Incheon","2020/4/19","Incheon",455,5,90,5
"581","Incheon","2020/4/20","Incheon",460,5,91,5
"582","Incheon","2020/4/21","Incheon",460,0,92,0
"583","Incheon","2020/4/22","Incheon",460,0,93,0
"584","Incheon","2020/4/23","Incheon",460,0,94,0
"585","Incheon","2020/4/24","Incheon",460,0,95,0
"586","Incheon","2020/4/25","Incheon",460,0,96,0
"587","Incheon","2020/4/26","Incheon",460,0,97,0
"588","Incheon","2020/4/27","Incheon",460,0,98,0
"589","Incheon","2020/4/28","Incheon",465,5,99,5
"590","Incheon","2020/4/29","Incheon",465,0,100,0
"591","Incheon","2020/4/30","Incheon",465,0,101,0
"592","Incheon","2020/5/1","Incheon",470,5,102,5
"593","Incheon","2020/5/2","Incheon",475,5,103,5
"594","Incheon","2020/5/3","Incheon",475,0,104,0
"595","Incheon","2020/5/4","Incheon",480,5,105,5
"596","Incheon","2020/5/5","Incheon",485,5,106,5
"597","Incheon","2020/5/6","Incheon",485,0,107,0
"598","Incheon","2020/5/7","Incheon",485,0,108,0
"599","Incheon","2020/5/8","Incheon",485,0,109,0
"600","Incheon","2020/5/9","Incheon",490,5,110,5
"601","Incheon","2020/5/10","Incheon",505,15,111,15
"602","Incheon","2020/5/11","Incheon",520,15,112,15
"603","Incheon","2020/5/12","Incheon",525,5,113,5
"604","Incheon","2020/5/13","Incheon",535,10,114,10
"605","Incheon","2020/5/14","Incheon",595,60,115,60
"606","Incheon","2020/5/15","Incheon",620,25,116,25
"607","Incheon","2020/5/16","Incheon",620,0,117,0
"608","Incheon","2020/5/17","Incheon",620,0,118,0
"609","Incheon","2020/5/18","Incheon",620,0,119,0
"610","Incheon","2020/5/19","Incheon",630,10,120,10
"611","Incheon","2020/5/20","Incheon",670,40,121,40
"612","Incheon","2020/5/21","Incheon",700,30,122,30
"613","Incheon","2020/5/22","Incheon",705,5,123,5
"614","Incheon","2020/5/23","Incheon",705,0,124,0
"615","Incheon","2020/5/24","Incheon",715,10,125,10
"616","Incheon","2020/5/25","Incheon",720,5,126,5
"617","Incheon","2020/5/26","Incheon",735,15,127,15
"618","Incheon","2020/5/27","Incheon",790,55,128,55
"619","Incheon","2020/5/28","Incheon",900,110,129,110
"620","Incheon","2020/5/29","Incheon",990,90,130,90
"621","Incheon","2020/5/30","Incheon",1015,25,131,25
"622","Incheon","2020/5/31","Incheon",1030,15,132,15
"623","Incheon","2020/6/1","Incheon",1120,90,133,90
"624","Incheon","2020/6/2","Incheon",1160,40,134,40
"625","Incheon","2020/6/3","Incheon",1245,85,135,85
"626","Incheon","2020/6/4","Incheon",1280,35,136,35
"627","Incheon","2020/6/5","Incheon",1310,30,137,30
"628","Incheon","2020/6/6","Incheon",1365,55,138,55
"629","Incheon","2020/6/7","Incheon",1395,30,139,30
"630","Incheon","2020/6/8","Incheon",1415,20,140,20
"631","Incheon","2020/6/9","Incheon",1430,15,141,15
"632","Incheon","2020/6/10","Incheon",1470,40,142,40
"633","Incheon","2020/6/11","Incheon",1500,30,143,30
"634","Incheon","2020/6/12","Incheon",1505,5,144,5
"635","Incheon","2020/6/13","Incheon",1510,5,145,5
"636","Incheon","2020/6/14","Incheon",1550,40,146,40
"637","Incheon","2020/6/15","Incheon",1590,40,147,40
"638","Incheon","2020/6/16","Incheon",1600,10,148,10
"639","Incheon","2020/6/17","Incheon",1610,10,149,10
"640","Incheon","2020/6/18","Incheon",1615,5,150,5
"641","Incheon","2020/6/19","Incheon",1615,0,151,0
"642","Incheon","2020/6/20","Incheon",1640,25,152,25
"643","Incheon","2020/6/21","Incheon",1640,0,153,0
"644","Incheon","2020/6/22","Incheon",1645,5,154,5
"645","Incheon","2020/6/23","Incheon",1650,5,155,5
"646","Incheon","2020/6/24","Incheon",1665,15,156,15
"647","Incheon","2020/6/25","Incheon",1670,5,157,5
"648","Incheon","2020/6/26","Incheon",1680,10,158,10
"649","Incheon","2020/6/27","Incheon",1685,5,159,5
"650","Incheon","2020/6/28","Incheon",1685,0,160,0
"651","Incheon","2020/6/29","Incheon",1690,5,161,5
"652","Incheon","2020/6/30","Incheon",1705,15,162,15
"653","Ulsan","2020/1/20","Ulsan",0,NA,0,NA
"654","Ulsan","2020/1/21","Ulsan",0,0,1,0
"655","Ulsan","2020/1/22","Ulsan",0,0,2,0
"656","Ulsan","2020/1/23","Ulsan",0,0,3,0
"657","Ulsan","2020/1/24","Ulsan",0,0,4,0
"658","Ulsan","2020/1/25","Ulsan",0,0,5,0
"659","Ulsan","2020/1/26","Ulsan",0,0,6,0
"660","Ulsan","2020/1/27","Ulsan",0,0,7,0
"661","Ulsan","2020/1/28","Ulsan",0,0,8,0
"662","Ulsan","2020/1/29","Ulsan",0,0,9,0
"663","Ulsan","2020/1/30","Ulsan",0,0,10,0
"664","Ulsan","2020/1/31","Ulsan",0,0,11,0
"665","Ulsan","2020/2/1","Ulsan",0,0,12,0
"666","Ulsan","2020/2/2","Ulsan",0,0,13,0
"667","Ulsan","2020/2/3","Ulsan",0,0,14,0
"668","Ulsan","2020/2/4","Ulsan",0,0,15,0
"669","Ulsan","2020/2/5","Ulsan",0,0,16,0
"670","Ulsan","2020/2/6","Ulsan",0,0,17,0
"671","Ulsan","2020/2/7","Ulsan",0,0,18,0
"672","Ulsan","2020/2/8","Ulsan",0,0,19,0
"673","Ulsan","2020/2/9","Ulsan",0,0,20,0
"674","Ulsan","2020/2/10","Ulsan",0,0,21,0
"675","Ulsan","2020/2/11","Ulsan",0,0,22,0
"676","Ulsan","2020/2/12","Ulsan",0,0,23,0
"677","Ulsan","2020/2/13","Ulsan",0,0,24,0
"678","Ulsan","2020/2/14","Ulsan",0,0,25,0
"679","Ulsan","2020/2/15","Ulsan",0,0,26,0
"680","Ulsan","2020/2/16","Ulsan",0,0,27,0
"681","Ulsan","2020/2/17","Ulsan",0,0,28,0
"682","Ulsan","2020/2/18","Ulsan",0,0,29,0
"683","Ulsan","2020/2/19","Ulsan",0,0,30,0
"684","Ulsan","2020/2/20","Ulsan",0,0,31,0
"685","Ulsan","2020/2/21","Ulsan",0,0,32,0
"686","Ulsan","2020/2/22","Ulsan",1,1,33,1
"687","Ulsan","2020/2/23","Ulsan",1,0,34,0
"688","Ulsan","2020/2/24","Ulsan",2,1,35,1
"689","Ulsan","2020/2/25","Ulsan",3,1,36,1
"690","Ulsan","2020/2/26","Ulsan",4,1,37,1
"691","Ulsan","2020/2/27","Ulsan",11,7,38,7
"692","Ulsan","2020/2/28","Ulsan",14,3,39,3
"693","Ulsan","2020/2/29","Ulsan",17,3,40,3
"694","Ulsan","2020/3/1","Ulsan",20,3,41,3
"695","Ulsan","2020/3/2","Ulsan",20,0,42,0
"696","Ulsan","2020/3/3","Ulsan",20,0,43,0
"697","Ulsan","2020/3/4","Ulsan",23,3,44,3
"698","Ulsan","2020/3/5","Ulsan",23,0,45,0
"699","Ulsan","2020/3/6","Ulsan",23,0,46,0
"700","Ulsan","2020/3/7","Ulsan",23,0,47,0
"701","Ulsan","2020/3/8","Ulsan",24,1,48,1
"702","Ulsan","2020/3/9","Ulsan",24,0,49,0
"703","Ulsan","2020/3/10","Ulsan",24,0,50,0
"704","Ulsan","2020/3/11","Ulsan",25,1,51,1
"705","Ulsan","2020/3/12","Ulsan",25,0,52,0
"706","Ulsan","2020/3/13","Ulsan",27,2,53,2
"707","Ulsan","2020/3/14","Ulsan",27,0,54,0
"708","Ulsan","2020/3/15","Ulsan",28,1,55,1
"709","Ulsan","2020/3/16","Ulsan",28,0,56,0
"710","Ulsan","2020/3/17","Ulsan",28,0,57,0
"711","Ulsan","2020/3/18","Ulsan",30,2,58,2
"712","Ulsan","2020/3/19","Ulsan",36,6,59,6
"713","Ulsan","2020/3/20","Ulsan",36,0,60,0
"714","Ulsan","2020/3/21","Ulsan",36,0,61,0
"715","Ulsan","2020/3/22","Ulsan",36,0,62,0
"716","Ulsan","2020/3/23","Ulsan",36,0,63,0
"717","Ulsan","2020/3/24","Ulsan",36,0,64,0
"718","Ulsan","2020/3/25","Ulsan",37,1,65,1
"719","Ulsan","2020/3/26","Ulsan",37,0,66,0
"720","Ulsan","2020/3/27","Ulsan",39,2,67,2
"721","Ulsan","2020/3/28","Ulsan",39,0,68,0
"722","Ulsan","2020/3/29","Ulsan",39,0,69,0
"723","Ulsan","2020/3/30","Ulsan",39,0,70,0
"724","Ulsan","2020/3/31","Ulsan",39,0,71,0
"725","Ulsan","2020/4/1","Ulsan",39,0,72,0
"726","Ulsan","2020/4/2","Ulsan",40,1,73,1
"727","Ulsan","2020/4/3","Ulsan",40,0,74,0
"728","Ulsan","2020/4/4","Ulsan",40,0,75,0
"729","Ulsan","2020/4/5","Ulsan",40,0,76,0
"730","Ulsan","2020/4/6","Ulsan",40,0,77,0
"731","Ulsan","2020/4/7","Ulsan",40,0,78,0
"732","Ulsan","2020/4/8","Ulsan",40,0,79,0
"733","Ulsan","2020/4/9","Ulsan",40,0,80,0
"734","Ulsan","2020/4/10","Ulsan",40,0,81,0
"735","Ulsan","2020/4/11","Ulsan",41,1,82,1
"736","Ulsan","2020/4/12","Ulsan",41,0,83,0
"737","Ulsan","2020/4/13","Ulsan",41,0,84,0
"738","Ulsan","2020/4/14","Ulsan",42,1,85,1
"739","Ulsan","2020/4/15","Ulsan",42,0,86,0
"740","Ulsan","2020/4/16","Ulsan",42,0,87,0
"741","Ulsan","2020/4/17","Ulsan",42,0,88,0
"742","Ulsan","2020/4/18","Ulsan",42,0,89,0
"743","Ulsan","2020/4/19","Ulsan",42,0,90,0
"744","Ulsan","2020/4/20","Ulsan",43,1,91,1
"745","Ulsan","2020/4/21","Ulsan",43,0,92,0
"746","Ulsan","2020/4/22","Ulsan",43,0,93,0
"747","Ulsan","2020/4/23","Ulsan",43,0,94,0
"748","Ulsan","2020/4/24","Ulsan",43,0,95,0
"749","Ulsan","2020/4/25","Ulsan",43,0,96,0
"750","Ulsan","2020/4/26","Ulsan",43,0,97,0
"751","Ulsan","2020/4/27","Ulsan",43,0,98,0
"752","Ulsan","2020/4/28","Ulsan",43,0,99,0
"753","Ulsan","2020/4/29","Ulsan",43,0,100,0
"754","Ulsan","2020/4/30","Ulsan",43,0,101,0
"755","Ulsan","2020/5/1","Ulsan",43,0,102,0
"756","Ulsan","2020/5/2","Ulsan",43,0,103,0
"757","Ulsan","2020/5/3","Ulsan",43,0,104,0
"758","Ulsan","2020/5/4","Ulsan",44,1,105,1
"759","Ulsan","2020/5/5","Ulsan",44,0,106,0
"760","Ulsan","2020/5/6","Ulsan",44,0,107,0
"761","Ulsan","2020/5/7","Ulsan",44,0,108,0
"762","Ulsan","2020/5/8","Ulsan",44,0,109,0
"763","Ulsan","2020/5/9","Ulsan",44,0,110,0
"764","Ulsan","2020/5/10","Ulsan",44,0,111,0
"765","Ulsan","2020/5/11","Ulsan",44,0,112,0
"766","Ulsan","2020/5/12","Ulsan",44,0,113,0
"767","Ulsan","2020/5/13","Ulsan",45,1,114,1
"768","Ulsan","2020/5/14","Ulsan",45,0,115,0
"769","Ulsan","2020/5/15","Ulsan",45,0,116,0
"770","Ulsan","2020/5/16","Ulsan",45,0,117,0
"771","Ulsan","2020/5/17","Ulsan",45,0,118,0
"772","Ulsan","2020/5/18","Ulsan",45,0,119,0
"773","Ulsan","2020/5/19","Ulsan",49,4,120,4
"774","Ulsan","2020/5/20","Ulsan",49,0,121,0
"775","Ulsan","2020/5/21","Ulsan",49,0,122,0
"776","Ulsan","2020/5/22","Ulsan",50,1,123,1
"777","Ulsan","2020/5/23","Ulsan",50,0,124,0
"778","Ulsan","2020/5/24","Ulsan",50,0,125,0
"779","Ulsan","2020/5/25","Ulsan",50,0,126,0
"780","Ulsan","2020/5/26","Ulsan",50,0,127,0
"781","Ulsan","2020/5/27","Ulsan",50,0,128,0
"782","Ulsan","2020/5/28","Ulsan",50,0,129,0
"783","Ulsan","2020/5/29","Ulsan",50,0,130,0
"784","Ulsan","2020/5/30","Ulsan",50,0,131,0
"785","Ulsan","2020/5/31","Ulsan",52,2,132,2
"786","Ulsan","2020/6/1","Ulsan",52,0,133,0
"787","Ulsan","2020/6/2","Ulsan",52,0,134,0
"788","Ulsan","2020/6/3","Ulsan",52,0,135,0
"789","Ulsan","2020/6/4","Ulsan",52,0,136,0
"790","Ulsan","2020/6/5","Ulsan",52,0,137,0
"791","Ulsan","2020/6/6","Ulsan",52,0,138,0
"792","Ulsan","2020/6/7","Ulsan",53,1,139,1
"793","Ulsan","2020/6/8","Ulsan",53,0,140,0
"794","Ulsan","2020/6/9","Ulsan",53,0,141,0
"795","Ulsan","2020/6/10","Ulsan",53,0,142,0
"796","Ulsan","2020/6/11","Ulsan",53,0,143,0
"797","Ulsan","2020/6/12","Ulsan",53,0,144,0
"798","Ulsan","2020/6/13","Ulsan",53,0,145,0
"799","Ulsan","2020/6/14","Ulsan",53,0,146,0
"800","Ulsan","2020/6/15","Ulsan",53,0,147,0
"801","Ulsan","2020/6/16","Ulsan",53,0,148,0
"802","Ulsan","2020/6/17","Ulsan",53,0,149,0
"803","Ulsan","2020/6/18","Ulsan",53,0,150,0
"804","Ulsan","2020/6/19","Ulsan",53,0,151,0
"805","Ulsan","2020/6/20","Ulsan",53,0,152,0
"806","Ulsan","2020/6/21","Ulsan",53,0,153,0
"807","Ulsan","2020/6/22","Ulsan",53,0,154,0
"808","Ulsan","2020/6/23","Ulsan",53,0,155,0
"809","Ulsan","2020/6/24","Ulsan",55,2,156,2
"810","Ulsan","2020/6/25","Ulsan",55,0,157,0
"811","Ulsan","2020/6/26","Ulsan",55,0,158,0
"812","Ulsan","2020/6/27","Ulsan",55,0,159,0
"813","Ulsan","2020/6/28","Ulsan",55,0,160,0
"814","Ulsan","2020/6/29","Ulsan",55,0,161,0
"815","Ulsan","2020/6/30","Ulsan",55,0,162,0
"816","Gyeonggi-do","2020/1/20","å¹¿å_å¸",0,NA,0,NA
"817","Gyeonggi-do","2020/1/21","å¹¿å_å¸",0,0,1,0
"818","Gyeonggi-do","2020/1/22","å¹¿å_å¸",0,0,2,0
"819","Gyeonggi-do","2020/1/23","å¹¿å_å¸",0,0,3,0
"820","Gyeonggi-do","2020/1/24","å¹¿å_å¸",1,1,4,1
"821","Gyeonggi-do","2020/1/25","å¹¿å_å¸",1,0,5,0
"822","Gyeonggi-do","2020/1/26","å¹¿å_å¸",2,1,6,1
"823","Gyeonggi-do","2020/1/27","å¹¿å_å¸",2,0,7,0
"824","Gyeonggi-do","2020/1/28","å¹¿å_å¸",2,0,8,0
"825","Gyeonggi-do","2020/1/29","å¹¿å_å¸",2,0,9,0
"826","Gyeonggi-do","2020/1/30","å¹¿å_å¸",3,1,10,1
"827","Gyeonggi-do","2020/1/31","å¹¿å_å¸",5,2,11,2
"828","Gyeonggi-do","2020/2/1","å¹¿å_å¸",6,1,12,1
"829","Gyeonggi-do","2020/2/2","å¹¿å_å¸",8,2,13,2
"830","Gyeonggi-do","2020/2/3","å¹¿å_å¸",8,0,14,0
"831","Gyeonggi-do","2020/2/4","å¹¿å_å¸",8,0,15,0
"832","Gyeonggi-do","2020/2/5","å¹¿å_å¸",10,2,16,2
"833","Gyeonggi-do","2020/2/6","å¹¿å_å¸",10,0,17,0
"834","Gyeonggi-do","2020/2/7","å¹¿å_å¸",10,0,18,0
"835","Gyeonggi-do","2020/2/8","å¹¿å_å¸",10,0,19,0
"836","Gyeonggi-do","2020/2/9","å¹¿å_å¸",10,0,20,0
"837","Gyeonggi-do","2020/2/10","å¹¿å_å¸",10,0,21,0
"838","Gyeonggi-do","2020/2/11","å¹¿å_å¸",12,2,22,2
"839","Gyeonggi-do","2020/2/12","å¹¿å_å¸",12,0,23,0
"840","Gyeonggi-do","2020/2/13","å¹¿å_å¸",12,0,24,0
"841","Gyeonggi-do","2020/2/14","å¹¿å_å¸",12,0,25,0
"842","Gyeonggi-do","2020/2/15","å¹¿å_å¸",12,0,26,0
"843","Gyeonggi-do","2020/2/16","å¹¿å_å¸",12,0,27,0
"844","Gyeonggi-do","2020/2/17","å¹¿å_å¸",12,0,28,0
"845","Gyeonggi-do","2020/2/18","å¹¿å_å¸",12,0,29,0
"846","Gyeonggi-do","2020/2/19","å¹¿å_å¸",12,0,30,0
"847","Gyeonggi-do","2020/2/20","å¹¿å_å¸",12,0,31,0
"848","Gyeonggi-do","2020/2/21","å¹¿å_å¸",14,2,32,2
"849","Gyeonggi-do","2020/2/22","å¹¿å_å¸",20,6,33,6
"850","Gyeonggi-do","2020/2/23","å¹¿å_å¸",24,4,34,4
"851","Gyeonggi-do","2020/2/24","å¹¿å_å¸",35,11,35,11
"852","Gyeonggi-do","2020/2/25","å¹¿å_å¸",42,7,36,7
"853","Gyeonggi-do","2020/2/26","å¹¿å_å¸",51,9,37,9
"854","Gyeonggi-do","2020/2/27","å¹¿å_å¸",62,11,38,11
"855","Gyeonggi-do","2020/2/28","å¹¿å_å¸",72,10,39,10
"856","Gyeonggi-do","2020/2/29","å¹¿å_å¸",82,10,40,10
"857","Gyeonggi-do","2020/3/1","å¹¿å_å¸",89,7,41,7
"858","Gyeonggi-do","2020/3/2","å¹¿å_å¸",92,3,42,3
"859","Gyeonggi-do","2020/3/3","å¹¿å_å¸",94,2,43,2
"860","Gyeonggi-do","2020/3/4","å¹¿å_å¸",101,7,44,7
"861","Gyeonggi-do","2020/3/5","å¹¿å_å¸",110,9,45,9
"862","Gyeonggi-do","2020/3/6","å¹¿å_å¸",120,10,46,10
"863","Gyeonggi-do","2020/3/7","å¹¿å_å¸",130,10,47,10
"864","Gyeonggi-do","2020/3/8","å¹¿å_å¸",141,11,48,11
"865","Gyeonggi-do","2020/3/9","å¹¿å_å¸",153,12,49,12
"866","Gyeonggi-do","2020/3/10","å¹¿å_å¸",163,10,50,10
"867","Gyeonggi-do","2020/3/11","å¹¿å_å¸",175,12,51,12
"868","Gyeonggi-do","2020/3/12","å¹¿å_å¸",178,3,52,3
"869","Gyeonggi-do","2020/3/13","å¹¿å_å¸",185,7,53,7
"870","Gyeonggi-do","2020/3/14","å¹¿å_å¸",200,15,54,15
"871","Gyeonggi-do","2020/3/15","å¹¿å_å¸",211,11,55,11
"872","Gyeonggi-do","2020/3/16","å¹¿å_å¸",231,20,56,20
"873","Gyeonggi-do","2020/3/17","å¹¿å_å¸",262,31,57,31
"874","Gyeonggi-do","2020/3/18","å¹¿å_å¸",277,15,58,15
"875","Gyeonggi-do","2020/3/19","å¹¿å_å¸",295,18,59,18
"876","Gyeonggi-do","2020/3/20","å¹¿å_å¸",309,14,60,14
"877","Gyeonggi-do","2020/3/21","å¹¿å_å¸",321,12,61,12
"878","Gyeonggi-do","2020/3/22","å¹¿å_å¸",337,16,62,16
"879","Gyeonggi-do","2020/3/23","å¹¿å_å¸",351,14,63,14
"880","Gyeonggi-do","2020/3/24","å¹¿å_å¸",366,15,64,15
"881","Gyeonggi-do","2020/3/25","å¹¿å_å¸",387,21,65,21
"882","Gyeonggi-do","2020/3/26","å¹¿å_å¸",401,14,66,14
"883","Gyeonggi-do","2020/3/27","å¹¿å_å¸",412,11,67,11
"884","Gyeonggi-do","2020/3/28","å¹¿å_å¸",433,21,68,21
"885","Gyeonggi-do","2020/3/29","å¹¿å_å¸",448,15,69,15
"886","Gyeonggi-do","2020/3/30","å¹¿å_å¸",463,15,70,15
"887","Gyeonggi-do","2020/3/31","å¹¿å_å¸",476,13,71,13
"888","Gyeonggi-do","2020/4/1","å¹¿å_å¸",499,23,72,23
"889","Gyeonggi-do","2020/4/2","å¹¿å_å¸",516,17,73,17
"890","Gyeonggi-do","2020/4/3","å¹¿å_å¸",539,23,74,23
"891","Gyeonggi-do","2020/4/4","å¹¿å_å¸",562,23,75,23
"892","Gyeonggi-do","2020/4/5","å¹¿å_å¸",572,10,76,10
"893","Gyeonggi-do","2020/4/6","å¹¿å_å¸",580,8,77,8
"894","Gyeonggi-do","2020/4/7","å¹¿å_å¸",590,10,78,10
"895","Gyeonggi-do","2020/4/8","å¹¿å_å¸",596,6,79,6
"896","Gyeonggi-do","2020/4/9","å¹¿å_å¸",606,10,80,10
"897","Gyeonggi-do","2020/4/10","å¹¿å_å¸",615,9,81,9
"898","Gyeonggi-do","2020/4/11","å¹¿å_å¸",624,9,82,9
"899","Gyeonggi-do","2020/4/12","å¹¿å_å¸",628,4,83,4
"900","Gyeonggi-do","2020/4/13","å¹¿å_å¸",631,3,84,3
"901","Gyeonggi-do","2020/4/14","å¹¿å_å¸",639,8,85,8
"902","Gyeonggi-do","2020/4/15","å¹¿å_å¸",645,6,86,6
"903","Gyeonggi-do","2020/4/16","å¹¿å_å¸",649,4,87,4
"904","Gyeonggi-do","2020/4/17","å¹¿å_å¸",650,1,88,1
"905","Gyeonggi-do","2020/4/18","å¹¿å_å¸",654,4,89,4
"906","Gyeonggi-do","2020/4/19","å¹¿å_å¸",654,0,90,0
"907","Gyeonggi-do","2020/4/20","å¹¿å_å¸",656,2,91,2
"908","Gyeonggi-do","2020/4/21","å¹¿å_å¸",658,2,92,2
"909","Gyeonggi-do","2020/4/22","å¹¿å_å¸",658,0,93,0
"910","Gyeonggi-do","2020/4/23","å¹¿å_å¸",659,1,94,1
"911","Gyeonggi-do","2020/4/24","å¹¿å_å¸",660,1,95,1
"912","Gyeonggi-do","2020/4/25","å¹¿å_å¸",662,2,96,2
"913","Gyeonggi-do","2020/4/26","å¹¿å_å¸",668,6,97,6
"914","Gyeonggi-do","2020/4/27","å¹¿å_å¸",671,3,98,3
"915","Gyeonggi-do","2020/4/28","å¹¿å_å¸",674,3,99,3
"916","Gyeonggi-do","2020/4/29","å¹¿å_å¸",676,2,100,2
"917","Gyeonggi-do","2020/4/30","å¹¿å_å¸",676,0,101,0
"918","Gyeonggi-do","2020/5/1","å¹¿å_å¸",678,2,102,2
"919","Gyeonggi-do","2020/5/2","å¹¿å_å¸",678,0,103,0
"920","Gyeonggi-do","2020/5/3","å¹¿å_å¸",680,2,104,2
"921","Gyeonggi-do","2020/5/4","å¹¿å_å¸",681,1,105,1
"922","Gyeonggi-do","2020/5/5","å¹¿å_å¸",681,0,106,0
"923","Gyeonggi-do","2020/5/6","å¹¿å_å¸",681,0,107,0
"924","Gyeonggi-do","2020/5/7","å¹¿å_å¸",682,1,108,1
"925","Gyeonggi-do","2020/5/8","å¹¿å_å¸",684,2,109,2
"926","Gyeonggi-do","2020/5/9","å¹¿å_å¸",688,4,110,4
"927","Gyeonggi-do","2020/5/10","å¹¿å_å¸",694,6,111,6
"928","Gyeonggi-do","2020/5/11","å¹¿å_å¸",698,4,112,4
"929","Gyeonggi-do","2020/5/12","å¹¿å_å¸",706,8,113,8
"930","Gyeonggi-do","2020/5/13","å¹¿å_å¸",708,2,114,2
"931","Gyeonggi-do","2020/5/14","å¹¿å_å¸",714,6,115,6
"932","Gyeonggi-do","2020/5/15","å¹¿å_å¸",717,3,116,3
